,class,bruises,odor,ring-number,ring-type,spore-print-color,population,habitat,cap,gill,stalk
2286,0,1,5,1,4,2,5,0,0.8334019219704508,1.301175835282454,-0.21683429470917706
2287,0,1,5,1,4,3,5,0,-0.17428931225885164,0.7322007073372602,-0.2058667333528342
2288,1,1,6,1,4,2,3,5,0.6136409663041908,-0.7145181316048876,-1.198062696213186
2289,0,1,5,1,4,2,5,0,-0.4025213144518212,1.1115174593007227,-0.2058667333528342
2290,0,1,5,1,4,2,5,0,-0.5767254980670828,1.1115174593007227,0.959363234635779
2291,0,1,5,1,4,2,4,0,-0.7509296816823438,0.35288395537379746,0.959363234635779
2292,0,1,5,1,4,3,4,0,-0.7509296816823438,0.35288395537379746,-1.0907567707006371
2293,0,1,5,1,4,2,4,0,-0.7509296816823438,0.7322007073372602,-0.2058667333528342
2294,0,1,5,1,4,3,5,0,-1.7586209159116462,0.7322007073372602,0.08544075864431919
2295,0,0,5,1,0,2,3,1,1.3104577007652365,0.9140287735530548,-1.7370936716638257
2296,0,1,5,1,4,3,4,0,-0.5767254980670828,0.7322007073372602,-1.0880148803615513
2297,0,0,5,1,0,3,3,1,-1.584416732296385,1.2933455255165174,-0.674901728968094
2298,0,1,5,1,4,3,5,0,-1.584416732296385,1.301175835282454,0.07721508762706197
2299,0,1,5,1,4,2,4,0,-0.5767254980670828,0.7322007073372602,-0.796707388364398
2300,0,1,5,1,4,3,4,0,-0.7509296816823438,0.7322007073372602,-1.0880148803615513
2301,0,1,5,1,4,2,4,0,-0.4025213144518212,1.1115174593007227,0.07721508762706197
2302,0,1,5,1,4,3,4,0,-1.7586209159116462,1.301175835282454,-1.0907567707006371
2303,0,1,5,1,4,2,5,0,-1.7586209159116462,1.301175835282454,-1.0907567707006371
2304,0,1,5,1,4,2,4,0,-0.5767254980670828,1.301175835282454,0.08544075864431919
2305,0,1,5,1,4,3,5,0,-0.5767254980670828,0.35288395537379746,-0.796707388364398
2306,0,1,5,1,4,3,4,0,0.8334019219704508,0.7322007073372602,0.959363234635779
2307,0,1,5,1,4,2,4,0,-1.9328250995269078,0.7322007073372602,-1.3820642626977904
2308,0,1,5,1,4,2,5,0,-0.7509296816823438,0.35288395537379746,-0.21683429470917706
2309,0,1,5,1,4,3,4,0,-1.584416732296385,1.301175835282454,-1.0907567707006371
2310,0,1,5,1,4,3,5,0,-1.584416732296385,1.301175835282454,-0.796707388364398
2311,0,1,5,1,4,2,4,0,-0.17428931225885164,0.35288395537379746,0.959363234635779
2312,0,1,5,1,4,3,5,0,-0.17428931225885164,0.7322007073372602,-0.796707388364398
2313,0,1,5,1,4,3,4,0,-0.5767254980670828,1.1115174593007227,-0.796707388364398
2314,0,1,5,1,4,2,5,0,-1.9328250995269078,1.301175835282454,-0.2058667333528342
2315,0,1,5,1,4,2,4,0,1.0076061055857122,1.301175835282454,0.08544075864431919
2316,0,1,5,1,4,2,4,0,-0.7509296816823438,0.7322007073372602,-1.3820642626977904
2317,0,1,5,1,4,2,5,0,1.0076061055857122,1.301175835282454,-1.0880148803615513
2318,0,1,5,1,4,2,5,0,-0.5767254980670828,0.7322007073372602,-1.3820642626977904
2319,0,1,5,1,4,3,4,0,-0.17428931225885164,0.35288395537379746,-1.0907567707006371
2320,0,1,5,1,4,2,5,0,-0.5767254980670828,1.301175835282454,0.07721508762706197
2321,0,1,5,1,4,2,4,0,-0.7509296816823438,1.301175835282454,-0.796707388364398
2322,0,1,5,1,4,2,5,0,-0.4025213144518212,0.7322007073372602,-0.2058667333528342
2323,0,1,5,1,4,2,5,0,-1.7586209159116462,1.301175835282454,-1.0880148803615513
2324,0,1,5,1,4,3,5,0,-1.9328250995269078,1.1115174593007227,-0.2058667333528342
2325,0,1,5,1,4,2,4,0,-1.584416732296385,1.1115174593007227,-0.796707388364398
2326,0,1,5,1,4,3,5,0,-0.17428931225885164,1.301175835282454,-0.21683429470917706
2327,0,1,5,1,4,3,4,0,0.8334019219704508,1.1115174593007227,-0.796707388364398
2328,0,1,5,1,4,2,4,0,-1.584416732296385,1.301175835282454,-1.0907567707006371
2329,0,1,5,1,4,2,5,0,-0.7509296816823438,1.301175835282454,-1.0907567707006371
2330,0,1,5,1,4,2,4,0,-0.17428931225885164,1.301175835282454,0.08544075864431919
2331,0,1,5,1,4,2,4,0,-0.4025213144518212,1.301175835282454,0.07721508762706197
2332,0,1,5,1,4,2,5,0,-0.17428931225885164,0.35288395537379746,-1.0880148803615513
2333,0,1,5,1,4,3,5,0,-0.7509296816823438,1.1115174593007227,-0.2058667333528342
2334,0,1,5,1,4,3,5,0,-0.7509296816823438,1.1115174593007227,0.08544075864431919
2335,0,1,5,1,4,3,4,0,-1.7586209159116462,1.301175835282454,0.959363234635779
2336,0,1,5,1,4,3,4,0,-1.7586209159116462,0.7322007073372602,-1.0880148803615513
2337,0,1,5,1,4,3,4,0,-0.5226976794893742,1.1115174593007227,-1.0880148803615513
2338,0,1,5,1,4,3,5,0,-1.584416732296385,1.301175835282454,-0.2058667333528342
2339,0,1,5,1,4,3,5,0,-0.7509296816823438,0.35288395537379746,-0.796707388364398
2340,0,1,5,1,4,3,4,0,-0.5767254980670828,1.1115174593007227,-1.0907567707006371
2341,0,1,5,1,4,2,5,0,-0.5767254980670828,1.1115174593007227,-1.0880148803615513
2342,0,1,5,1,4,3,4,0,-1.9328250995269078,1.1115174593007227,-1.0907567707006371
2343,0,1,5,1,4,3,4,0,-0.17428931225885164,1.301175835282454,-1.3820642626977904
2344,0,1,5,1,4,3,5,0,-0.4025213144518212,0.7322007073372602,-0.796707388364398
2345,0,1,5,1,4,2,4,0,-0.5767254980670828,1.1115174593007227,0.07721508762706197
2346,0,0,5,1,0,3,3,1,-0.8875999978353397,0.5347120215895923,-0.674901728968094
2347,0,1,5,1,4,3,5,0,0.8334019219704508,1.301175835282454,0.959363234635779
2348,0,0,5,1,0,3,3,1,0.4394367826889296,0.9140287735530548,0.5419736211188371
2349,0,1,5,1,4,3,5,0,-0.17428931225885164,1.1115174593007227,-0.21683429470917706
2350,0,1,5,1,4,2,5,0,-0.7509296816823438,1.301175835282454,-1.3820642626977904
2351,1,1,6,1,4,3,3,5,1.7044228400467576,-0.14554300365969353,-1.198062696213186
2352,0,1,5,1,4,2,4,0,-0.5767254980670828,0.35288395537379746,-0.2058667333528342
2353,0,1,5,1,4,2,5,0,-0.17428931225885164,1.301175835282454,-1.3820642626977904
2354,0,1,5,1,4,3,5,0,-1.7586209159116462,1.301175835282454,0.959363234635779
2355,0,1,5,1,4,2,4,0,-1.9328250995269078,0.35288395537379746,0.08544075864431919
2356,0,1,5,1,4,2,4,0,-0.34849349587411305,0.35288395537379746,-0.21683429470917706
2357,0,1,5,1,4,3,5,0,-0.4025213144518212,0.7322007073372602,0.08544075864431919
2358,0,1,5,1,4,2,5,0,-0.7509296816823438,0.35288395537379746,-1.0907567707006371
2359,0,1,5,1,4,3,4,0,-0.4025213144518212,0.35288395537379746,0.08544075864431919
2360,0,1,5,1,4,3,5,0,-0.4025213144518212,0.35288395537379746,-1.3820642626977904
2361,0,1,5,1,4,2,5,0,-0.17428931225885164,0.7322007073372602,-0.21683429470917706
2362,0,1,5,1,4,2,5,0,-0.5767254980670828,1.1115174593007227,0.07721508762706197
2363,0,1,5,1,4,2,5,0,-0.4025213144518212,0.35288395537379746,-1.0880148803615513
2364,0,1,5,1,4,2,4,0,-1.9328250995269078,1.301175835282454,-0.2058667333528342
2365,0,1,5,1,4,2,5,0,-0.17428931225885164,0.7322007073372602,0.08544075864431919
2366,0,1,5,1,4,2,4,0,-1.9328250995269078,0.35288395537379746,-1.3820642626977904
2367,0,0,5,1,0,3,0,1,1.3104577007652365,0.7243703975713236,-1.7370936716638257
2368,0,1,5,1,4,2,4,0,-0.4025213144518212,0.35288395537379746,-0.21683429470917706
2369,0,1,5,1,4,2,5,0,-1.7586209159116462,1.301175835282454,0.959363234635779
2370,0,1,5,1,4,2,5,0,-1.584416732296385,1.301175835282454,-1.0907567707006371
2371,0,1,5,1,4,3,5,0,-1.9328250995269078,0.7322007073372602,0.959363234635779
2372,0,1,5,1,4,2,5,0,-0.17428931225885164,0.35288395537379746,0.07721508762706197
2373,0,1,5,1,4,3,4,0,-1.584416732296385,1.1115174593007227,-1.0880148803615513
2374,0,1,5,1,4,3,5,0,-0.4025213144518212,0.7322007073372602,-0.2058667333528342
2375,1,1,6,1,4,3,4,5,1.3104577007652365,-0.14554300365969353,-1.198062696213186
2376,0,1,5,1,4,2,4,0,-1.7586209159116462,1.301175835282454,0.959363234635779
2377,0,0,5,1,0,2,3,1,1.3104577007652365,0.7243703975713236,-1.7370936716638257
2378,0,0,5,1,0,3,3,1,-0.9706906373486036,1.2933455255165174,-0.674901728968094
2379,0,1,5,1,4,2,4,0,-1.7586209159116462,0.7322007073372602,0.08544075864431919
2380,0,1,5,1,4,2,5,0,-0.17428931225885164,0.35288395537379746,0.08544075864431919
2381,0,1,5,1,4,2,4,0,-1.9328250995269078,0.35288395537379746,0.959363234635779
2382,0,1,5,1,4,2,4,0,-0.5767254980670828,0.35288395537379746,0.08544075864431919
2383,0,1,5,1,4,2,5,0,-0.17428931225885164,1.1115174593007227,-0.2058667333528342
2384,0,1,5,1,4,3,4,0,-1.584416732296385,1.301175835282454,-0.796707388364398
2385,1,0,2,1,2,1,5,0,-1.7586209159116462,-0.026432796589665127,2.052570982144358
2386,0,1,5,1,4,2,5,0,-0.7509296816823438,1.301175835282454,0.959363234635779
2387,0,0,5,1,0,2,0,1,-1.584416732296385,0.5347120215895923,-1.7370936716638257
2388,1,1,6,1,4,3,4,1,-0.09966971927229715,-1.09383488356835,-1.198062696213186
2389,0,1,5,1,4,3,5,0,-0.5767254980670828,0.7322007073372602,-0.796707388364398
2390,0,1,5,1,4,3,4,0,-0.17428931225885164,0.35288395537379746,-1.3820642626977904
2391,0,1,5,1,4,2,5,0,-1.584416732296385,0.7322007073372602,0.07721508762706197
2392,0,1,5,1,4,2,4,0,-0.5767254980670828,1.1115174593007227,-1.0907567707006371
2393,0,1,5,1,4,2,4,0,-0.5767254980670828,1.301175835282454,-0.796707388364398
2394,0,1,5,1,4,3,4,0,-0.17428931225885164,1.1115174593007227,-0.796707388364398
2395,0,1,5,1,4,2,5,0,-0.17428931225885164,1.1115174593007227,-0.21683429470917706
2396,0,1,5,1,4,2,4,0,-1.7586209159116462,1.1115174593007227,-0.2058667333528342
2397,0,1,5,1,4,3,5,0,-0.34849349587411305,0.35288395537379746,0.07721508762706197
2398,0,1,5,1,4,3,5,0,-0.7509296816823438,1.1115174593007227,0.959363234635779
2399,0,1,5,1,4,2,5,0,-1.9328250995269078,0.35288395537379746,-1.3820642626977904
2400,1,1,6,1,4,2,4,1,-0.09966971927229715,-1.09383488356835,-1.198062696213186
2401,0,1,5,1,4,2,4,0,-0.34849349587411305,0.35288395537379746,-1.3820642626977904
2402,0,1,5,1,4,2,4,0,-1.7586209159116462,0.7322007073372602,0.07721508762706197
2403,0,1,5,1,4,2,4,0,0.6591977383551894,1.301175835282454,-1.0880148803615513
2404,0,1,5,1,4,2,4,0,0.8334019219704508,0.7322007073372602,-0.796707388364398
2405,0,1,5,1,4,3,4,0,-0.4025213144518212,1.301175835282454,-1.3820642626977904
2406,0,1,5,1,4,3,5,0,-0.7509296816823438,1.301175835282454,-0.21683429470917706
2407,0,1,5,1,4,3,5,0,-1.9328250995269078,1.301175835282454,-1.3820642626977904
2408,0,1,5,1,4,2,5,0,-0.7509296816823438,1.301175835282454,-0.21683429470917706
2409,0,1,5,1,4,3,5,0,-0.34849349587411305,0.35288395537379746,0.08544075864431919
2410,0,1,5,1,4,2,4,0,-1.7586209159116462,0.7322007073372602,-1.3820642626977904
2411,0,1,5,1,4,3,4,0,-0.17428931225885164,0.7322007073372602,-1.0880148803615513
2412,0,1,5,1,4,3,4,0,-0.4025213144518212,0.7322007073372602,-0.796707388364398
2413,0,1,5,1,4,2,4,0,-0.5767254980670828,0.35288395537379746,-0.796707388364398
2414,0,1,5,1,4,3,4,0,-1.7586209159116462,1.1115174593007227,-0.796707388364398
2415,0,1,5,1,4,2,5,0,-0.4025213144518212,0.7322007073372602,-0.796707388364398
2416,0,1,5,1,4,3,4,0,-0.17428931225885164,1.301175835282454,0.07721508762706197
2417,0,1,5,1,4,2,5,0,-0.4025213144518212,1.1115174593007227,-0.21683429470917706
2418,0,1,5,1,4,2,5,0,-0.4025213144518212,0.7322007073372602,0.08544075864431919
2419,0,1,5,1,4,2,4,0,-0.17428931225885164,0.7322007073372602,0.08544075864431919
2420,0,1,5,1,4,3,5,0,-1.584416732296385,1.1115174593007227,0.08544075864431919
2421,0,1,5,1,4,3,4,0,-1.584416732296385,0.7322007073372602,-0.21683429470917706
2422,0,1,5,1,4,2,5,0,-0.4025213144518212,0.7322007073372602,0.07721508762706197
2423,0,1,5,1,4,3,5,0,-0.34849349587411305,0.35288395537379746,-0.796707388364398
2424,0,1,5,1,4,3,5,0,-1.9328250995269078,1.1115174593007227,-1.3820642626977904
2425,0,1,5,1,4,3,4,0,-0.17428931225885164,0.7322007073372602,0.959363234635779
2426,1,0,1,1,4,2,4,0,-0.6222822701180812,-1.662810011513544,-0.8430332872471509
2427,0,1,5,1,4,3,5,0,-1.9328250995269078,1.1115174593007227,-0.796707388364398
2428,0,1,5,1,4,2,5,0,-0.17428931225885164,1.301175835282454,0.08544075864431919
2429,0,1,5,1,4,2,5,0,-1.584416732296385,1.301175835282454,-0.796707388364398
2430,0,1,5,1,4,3,4,0,-0.5226976794893742,1.1115174593007227,0.08544075864431919
2431,0,1,5,1,4,2,5,0,-0.7509296816823438,0.35288395537379746,-0.2058667333528342
2432,0,1,5,1,4,3,5,0,-1.7586209159116462,1.301175835282454,-0.2058667333528342
2433,0,1,5,1,4,3,5,0,-1.7586209159116462,0.35288395537379746,-1.0907567707006371
2434,0,1,5,1,4,2,4,0,-1.7586209159116462,0.7322007073372602,-0.21683429470917706
2435,0,1,5,1,4,3,5,0,-1.7586209159116462,1.1115174593007227,0.08544075864431919
2436,0,1,5,1,4,3,5,0,-0.34849349587411305,0.7322007073372602,-0.2058667333528342
2437,0,1,5,1,4,3,4,0,-1.9328250995269078,1.1115174593007227,-0.2058667333528342
2438,0,1,5,1,4,2,5,0,1.0076061055857122,0.7322007073372602,0.08544075864431919
2439,0,1,5,1,4,2,4,0,0.6591977383551894,1.1115174593007227,-0.21683429470917706
2440,0,1,5,1,4,3,5,0,-0.5767254980670828,1.1115174593007227,-1.3820642626977904
2441,0,1,5,1,4,2,5,0,-0.5767254980670828,1.301175835282454,-0.796707388364398
2442,0,1,5,1,4,2,5,0,-1.7586209159116462,0.35288395537379746,-1.0907567707006371
2443,1,0,2,1,2,1,5,1,-1.7586209159116462,-0.026432796589665127,4.393998479477928
2444,0,1,5,1,4,2,4,0,-0.4025213144518212,1.1115174593007227,-1.0880148803615513
2445,0,1,5,1,4,3,5,0,-0.7509296816823438,0.7322007073372602,0.07721508762706197
2446,0,1,5,1,4,2,4,0,-1.584416732296385,1.301175835282454,0.08544075864431919
2447,0,1,5,1,4,3,5,0,-0.17428931225885164,0.7322007073372602,-1.3820642626977904
2448,0,1,5,1,4,2,4,0,-0.17428931225885164,0.7322007073372602,-1.0907567707006371
2449,0,1,5,1,4,2,5,0,-0.34849349587411305,0.35288395537379746,-1.3820642626977904
2450,0,1,5,1,4,3,5,0,-0.34849349587411305,0.7322007073372602,-1.0907567707006371
2451,0,1,5,1,4,3,5,0,-0.5767254980670828,1.301175835282454,-0.796707388364398
2452,0,0,5,1,0,3,0,1,-1.7586209159116462,0.7243703975713236,-0.674901728968094
2453,0,1,5,1,4,2,5,0,-0.5767254980670828,0.35288395537379746,-1.3820642626977904
2454,0,1,5,1,4,2,5,0,-1.9328250995269078,0.7322007073372602,-1.0880148803615513
2455,0,1,5,1,4,2,4,0,-0.17428931225885164,0.7322007073372602,-0.796707388364398
2456,0,1,5,1,4,3,5,0,-0.7509296816823438,0.35288395537379746,-0.21683429470917706
2457,0,1,5,1,4,3,4,0,-1.7586209159116462,0.7322007073372602,-1.3820642626977904
2458,0,1,5,1,4,2,5,0,-1.584416732296385,0.7322007073372602,0.959363234635779
2459,0,1,5,1,4,3,4,0,-0.7509296816823438,1.301175835282454,-1.0880148803615513
2460,0,1,5,1,4,2,4,0,-1.584416732296385,1.301175835282454,-1.0880148803615513
2461,0,1,5,1,4,2,5,0,-0.34849349587411305,0.7322007073372602,-1.3820642626977904
2462,0,1,5,1,4,2,5,0,-0.5767254980670828,0.35288395537379746,-0.21683429470917706
2463,0,1,5,1,4,2,4,0,-0.5767254980670828,1.1115174593007227,-1.0880148803615513
2464,0,1,5,1,4,3,5,0,-0.17428931225885164,1.1115174593007227,-1.0907567707006371
2465,0,1,5,1,4,2,4,0,-1.7586209159116462,0.7322007073372602,0.959363234635779
2466,0,1,5,1,4,3,4,0,-0.17428931225885164,0.7322007073372602,0.07721508762706197
2467,0,1,5,1,4,2,4,0,-0.7509296816823438,0.7322007073372602,-1.0907567707006371
2468,0,1,5,1,4,2,5,0,-1.584416732296385,1.1115174593007227,-0.796707388364398
2469,0,1,5,1,4,2,4,0,-0.5767254980670828,1.301175835282454,0.07721508762706197
2470,0,1,5,1,4,2,4,0,-0.34849349587411305,0.7322007073372602,-0.2058667333528342
2471,0,1,5,1,4,3,4,0,-1.7586209159116462,0.7322007073372602,-0.2058667333528342
2472,0,1,5,1,4,2,4,0,-1.584416732296385,1.301175835282454,0.959363234635779
2473,0,1,5,1,4,3,4,0,-0.5767254980670828,1.301175835282454,-1.0907567707006371
2474,0,1,5,1,4,3,5,0,-0.5767254980670828,0.7322007073372602,-1.0880148803615513
2475,0,1,5,1,4,3,4,0,-0.7509296816823438,0.35288395537379746,-1.0880148803615513
2476,0,1,5,1,4,2,4,0,-0.4025213144518212,1.301175835282454,0.08544075864431919
2477,0,1,5,1,4,2,5,0,-0.5767254980670828,1.1115174593007227,-0.2058667333528342
2478,1,1,6,1,4,2,3,5,1.0076061055857122,-1.2834932595500816,-1.198062696213186
2479,0,0,5,1,0,3,3,1,-0.9706906373486036,0.9140287735530548,-0.5202183215768948
2480,0,1,5,1,4,2,4,0,-1.7586209159116462,1.1115174593007227,0.07721508762706197
2481,0,1,5,1,4,2,5,0,-1.9328250995269078,0.35288395537379746,-0.2058667333528342
2482,1,0,1,1,4,3,3,0,-0.6222822701180812,0.22594343853783255,-0.8430332872471509
2483,0,1,5,1,4,2,5,0,-0.4025213144518212,1.301175835282454,-0.796707388364398
2484,0,1,5,1,4,2,4,0,-1.9328250995269078,0.7322007073372602,-0.2058667333528342
2485,0,1,5,1,4,3,5,0,-0.4025213144518212,0.7322007073372602,-1.3820642626977904
2486,0,1,5,1,4,2,4,0,-0.7509296816823438,1.1115174593007227,0.08544075864431919
2487,0,0,5,1,0,3,3,1,-0.09966971927229715,0.7243703975713236,-1.7370936716638257
2488,0,1,5,1,4,3,4,0,-0.34849349587411305,0.7322007073372602,0.07721508762706197
2489,0,1,5,1,4,3,4,0,-0.5767254980670828,0.35288395537379746,0.07721508762706197
2490,0,1,5,1,4,3,4,0,-0.5767254980670828,0.35288395537379746,-0.796707388364398
2491,0,1,5,1,4,3,5,0,-1.9328250995269078,0.35288395537379746,-0.21683429470917706
2492,0,1,5,1,4,2,4,0,-0.5767254980670828,0.35288395537379746,-1.0907567707006371
2493,0,1,5,1,4,3,4,0,-0.5767254980670828,1.301175835282454,-1.0880148803615513
2494,0,1,5,1,4,2,5,0,-1.9328250995269078,0.7322007073372602,0.07721508762706197
2495,1,1,6,1,4,3,4,5,1.7044228400467576,-0.7145181316048876,-1.198062696213186
2496,0,1,5,1,4,3,5,0,-0.17428931225885164,1.1115174593007227,-1.3820642626977904
2497,0,1,5,1,4,2,5,0,-1.9328250995269078,1.301175835282454,-0.21683429470917706
2498,0,1,5,1,4,3,4,0,-1.9328250995269078,0.35288395537379746,-0.796707388364398
2499,0,1,5,1,4,2,4,0,-0.5767254980670828,0.7322007073372602,-0.2058667333528342
2500,0,0,5,1,0,2,3,1,1.3104577007652365,0.5347120215895923,0.5419736211188371
2501,0,0,5,1,0,3,0,1,-1.584416732296385,0.7243703975713236,-0.5202183215768948
2502,0,1,5,1,4,2,4,0,-1.584416732296385,1.301175835282454,-0.796707388364398
2503,0,1,5,1,4,3,4,0,-0.17428931225885164,0.35288395537379746,0.08544075864431919
2504,0,1,5,1,4,3,5,0,-0.7509296816823438,0.7322007073372602,-0.2058667333528342
2505,0,1,5,1,4,3,5,0,-0.7509296816823438,1.1115174593007227,-0.796707388364398
2506,0,1,5,1,4,3,5,0,-0.7509296816823438,0.7322007073372602,-1.0907567707006371
2507,0,1,5,1,4,2,5,0,-0.17428931225885164,1.301175835282454,-1.0880148803615513
2508,0,1,5,1,4,2,4,0,-1.7586209159116462,1.301175835282454,-1.3820642626977904
2509,0,1,5,1,4,2,4,0,-0.17428931225885164,1.301175835282454,-0.2058667333528342
2510,0,1,5,1,4,3,5,0,-0.5226976794893742,0.35288395537379746,-1.0880148803615513
2511,0,1,5,1,4,3,4,0,-0.7509296816823438,1.301175835282454,-0.796707388364398
2512,1,0,1,1,4,3,3,0,-0.09966971927229715,-0.1533733134256301,-0.8430332872471509
2513,0,1,5,1,4,2,5,0,-0.17428931225885164,1.1115174593007227,-0.796707388364398
2514,0,1,5,1,4,3,5,0,-0.34849349587411305,0.7322007073372602,-0.796707388364398
2515,0,1,5,1,4,2,4,0,-0.17428931225885164,1.1115174593007227,-1.3820642626977904
2516,0,1,5,1,4,2,4,0,-0.4025213144518212,0.7322007073372602,0.08544075864431919
2517,0,1,5,1,4,2,5,0,-1.9328250995269078,1.301175835282454,0.07721508762706197
2518,0,0,5,1,0,3,3,1,1.3104577007652365,0.9140287735530548,-0.5202183215768948
2519,0,1,5,1,4,3,5,0,-0.5767254980670828,1.1115174593007227,-0.796707388364398
2520,0,1,5,1,4,2,4,0,-1.9328250995269078,0.7322007073372602,-0.796707388364398
2521,0,1,5,1,4,3,4,0,-0.17428931225885164,0.35288395537379746,-0.2058667333528342
2522,0,1,5,1,4,2,4,0,-0.17428931225885164,0.7322007073372602,-0.2058667333528342
2523,0,1,5,1,4,2,5,0,-0.4025213144518212,0.35288395537379746,-0.21683429470917706
2524,0,1,5,1,4,3,5,0,-0.5767254980670828,0.35288395537379746,-1.0880148803615513
2525,0,1,5,1,4,2,4,0,-0.4025213144518212,0.35288395537379746,-1.3820642626977904
2526,0,1,5,1,4,3,5,0,-1.7586209159116462,1.1115174593007227,-1.0907567707006371
2527,0,1,5,1,4,2,5,0,-0.4025213144518212,1.301175835282454,-1.3820642626977904
2528,0,1,5,1,4,2,4,0,-0.4025213144518212,0.7322007073372602,-1.0880148803615513
2529,0,1,5,1,4,3,5,0,-0.17428931225885164,0.7322007073372602,-1.0907567707006371
2530,0,1,5,1,4,3,4,0,-0.5767254980670828,0.35288395537379746,-1.0880148803615513
2531,0,1,5,1,4,2,5,0,-0.7509296816823438,1.301175835282454,-0.796707388364398
2532,0,1,5,1,4,2,5,0,-0.4025213144518212,0.35288395537379746,-0.796707388364398
2533,1,0,2,1,2,1,5,4,-1.7586209159116462,-0.21609117257139643,3.2287685114893145
2534,0,1,5,1,4,2,4,0,-0.34849349587411305,1.1115174593007227,-0.796707388364398
2535,0,1,5,1,4,2,4,0,-0.7509296816823438,1.1115174593007227,0.959363234635779
2536,1,0,2,1,2,1,4,0,-1.7586209159116462,-0.026432796589665127,2.6461535274950068
2537,0,1,5,1,4,2,4,0,-0.7509296816823438,0.35288395537379746,-1.3820642626977904
2538,0,1,5,1,4,2,4,0,-1.9328250995269078,0.35288395537379746,-0.2058667333528342
2539,1,0,2,1,2,1,5,0,-1.7586209159116462,-0.026432796589665127,3.217800950132971
2540,1,0,1,1,4,3,3,0,-1.4102125486811237,-0.5326900653890926,-0.8430332872471509
2541,0,1,5,1,4,2,4,0,-1.7586209159116462,1.1115174593007227,-1.3820642626977904
2542,0,1,5,1,4,3,5,0,-0.34849349587411305,0.7322007073372602,0.08544075864431919
2543,0,1,5,1,4,3,4,0,-1.7586209159116462,1.1115174593007227,-1.0880148803615513
2544,0,1,5,1,4,2,5,0,-0.5767254980670828,1.301175835282454,-1.0880148803615513
2545,0,1,5,1,4,3,4,0,-0.5767254980670828,0.35288395537379746,-0.2058667333528342
2546,0,1,5,1,4,3,5,0,-0.34849349587411305,0.35288395537379746,0.959363234635779
2547,0,1,5,1,4,3,5,0,-1.7586209159116462,1.301175835282454,-1.0880148803615513
2548,0,1,5,1,4,2,4,0,-1.9328250995269078,0.7322007073372602,0.07721508762706197
2549,0,1,5,1,4,2,5,0,-1.584416732296385,1.301175835282454,-1.3820642626977904
2550,0,1,5,1,4,2,4,0,-0.4025213144518212,1.1115174593007227,0.08544075864431919
2551,0,1,5,1,4,2,5,0,-0.17428931225885164,0.7322007073372602,-0.2058667333528342
2552,0,1,5,1,4,3,4,0,-0.17428931225885164,1.1115174593007227,-1.0907567707006371
2553,0,1,5,1,4,2,5,0,-0.34849349587411305,0.35288395537379746,0.08544075864431919
